participant,answer,confidence,std_temp,slope_temp,std_pupil,slope_pupil,mean_fixation_duration,std_fixation_duration,mean_saccade_length,std_saccade_length
P11,0,60,0.0512034178547,0.00794712291232,0.125258697744,-0.00733035706891,0.532267230769,0.338194128438,131.307183533,123.07060972
P11,0,60,0.0360511788989,0.00974015508275,0.0728186357749,0.00181716329185,0.558094818182,0.237820385215,170.824040863,145.914861564
P11,0,60,0.0492762858153,0.00955702505872,0.0787717860818,-0.00248779851696,0.592894793103,0.431764939608,159.874630154,137.291384445
P11,0,60,0.0121342490497,0.00425698253373,0.0670021924981,-0.0108339141238,0.81363425,0.605712147388,92.5309786423,36.190426116
P11,0,60,0.025277742892,0.00559137517298,0.0851873682608,0.0159490945341,0.643545166667,0.454444392254,135.630569055,109.68038324
P11,0,60,nan,nan,0.103535212482,-0.00247029783231,0.601975433962,0.3508996176,148.046968782,115.406513854
P11,0,60,nan,nan,0.0653017855554,-0.00432567873735,0.6146185,0.387478159963,98.6084217471,43.6708280732
P12,0,60,0.155848974761,-0.00174823646733,0.188870666583,-0.00460560513976,0.559764960452,0.667027881952,163.686551645,150.43614834
P12,0,40,0.0218532110626,-0.00104626860144,0.115359053045,0.00183777997623,0.700639472973,0.656701097889,120.734773345,77.7797143247
P12,0,40,0.0573112213678,0.00274751929182,0.145604287717,0.00385402984969,0.532149215686,0.354124715849,141.261066708,141.510758223
P12,0,60,0.0109978033006,-0.000479633114286,0.507221240494,-0.00690781314998,0.586447,0.380220144037,106.154439896,79.6964947582
P12,0,40,0.0259899844159,0.00306312868384,0.0741755164346,0.00452941921214,0.540935425532,0.359059957373,116.007730674,90.3319442417
P12,0,60,0.0136869587651,-0.00123526589978,0.29739632262,0.00282539000349,0.4671598,0.286675262328,130.639700527,90.7003979035
P12,0,80,0.025287101895,0.00141055468761,0.216877705199,0.00539507472121,0.46367346988,0.231082477952,145.177408186,104.731131305
P12,1,40,nan,nan,0.22328404977,0.00454876611431,0.881931934783,1.59444201492,113.097497105,81.5028521611
P2,0,80,0.0203420669639,0.000552553589757,0.109115340377,0.00110769004629,0.702630773913,0.838955962059,167.367433938,176.071895405
P2,1,40,0.0439539873108,-0.000417049037618,0.116725369507,-0.000136547236194,0.633747408497,0.542527641897,165.528196486,148.496182918
P2,0,60,0.0158332450947,0.000589663027752,0.115529755427,-0.00113969578618,0.78963654717,0.924679702982,156.03096204,169.162942386
P2,0,60,0.045912491197,-0.000391402870809,0.154649146335,0.000449169329801,0.751794282486,0.704604162556,175.715686524,147.272488289
P2,0,60,0.00446626241952,0.000503969390488,0.091257420669,-0.00712592559375,0.659992935484,0.329864979868,218.760971611,201.487857729
P2,1,60,0.0167003860004,-0.00134018924415,0.0854984003936,-0.00204508484595,0.571073650602,0.376185431318,164.733023852,131.603817605
P2,0,80,0.00724530192608,-0.000270895961605,0.0898380222114,0.00571571129274,0.57281793617,0.601269495378,161.971494397,117.082073932
P2,1,100,nan,nan,0.0984892697784,0.000670929968031,0.71379188172,0.523908781878,148.373335566,125.561606475
P4,0,40,0.113771072378,0.0036975761757,0.109321832277,-0.00395938610822,0.665151849315,0.561163692767,192.333458584,180.326421757
P4,1,60,0.0896426444888,0.00412839036499,0.100036039559,0.000716958677661,0.633558859813,0.374431791202,192.934843925,203.025475181
P4,0,20,0.0942567461691,-0.00188816662479,0.122009756656,-0.000298007725384,0.794475474453,1.00690036552,196.935722123,202.523351926
P4,0,60,0.0374151607782,0.000645902909111,0.133898806036,-0.00273928577152,0.816044859813,0.812657670201,154.715011537,152.197567416
P4,0,60,0.0120194631545,0.000500189347796,0.092012207654,-0.000267627626826,0.852567804348,0.565602831331,139.462216642,111.346861616
P4,0,80,0.0654104908076,0.000172911205524,0.133917215165,0.000992164497298,0.561720116,0.351471828532,156.649959887,129.404889165
P4,0,80,0.0248289551653,-0.00135909457632,0.0928126652599,0.00118183299518,0.631303391892,0.294362067497,194.201975533,180.499498627
P4,0,60,nan,nan,0.106950696549,0.000367402511713,0.654574233333,0.547500515984,184.144245161,177.101710455
P5,0,40,0.224446699094,0.0030530938992,0.142645556226,-0.000736535773682,0.677627149883,0.432223685488,166.931353118,157.311636098
P5,1,40,0.0405048131609,0.00259073052879,0.0863845941666,-0.00698573814069,0.744476259259,0.736918400312,179.08415366,190.42352916
P5,0,40,0.0243783829561,0.00316557677276,0.0727815202421,0.00726228534196,0.662056815789,0.492123805097,141.623264634,133.061574458
P5,0,40,0.0101069884884,-0.000864882367526,0.0779443247797,-0.00013418032159,0.6549715,0.40657506182,201.816012472,166.909294525
P5,0,40,0.0181345510842,-0.00176458816888,0.108598091117,0.000401577489341,0.638285508197,0.438978239454,222.055869304,165.910509451
P5,0,60,0.0465910480862,-0.00197543684339,0.109382357612,0.00131319274674,0.604211584158,0.318610154892,226.771576135,226.464491057
P5,0,60,0.00821625847652,0.000778213767646,0.127914056269,0.00183005753746,0.557668662162,0.337903821176,207.31080918,176.852519
P5,0,60,nan,nan,0.144293954552,0.00170342512539,0.673351184615,0.593418298898,147.537330626,88.0907460167
P8,0,0,0.145605827263,-0.00735456179755,0.163559467652,-0.00805223428233,0.661925053763,0.621667279158,192.674967002,203.951010027
P8,0,40,0.0878434536795,-0.00549051517702,0.109668143277,-0.00185718370466,0.52479919,0.343697533275,162.22352999,150.591251213
P8,0,0,0.0544087823793,-0.00174484861725,0.110120988323,0.00198656831236,0.576120034884,0.412794682286,153.808073285,149.446718672
P8,0,60,0.00896809158443,0.00212073362608,0.120696299982,-0.00722225476061,0.69247573913,0.465266431673,183.703513536,228.931465731
P8,0,60,0.011122692377,0.00486671032886,0.0757803762885,-0.00420875812968,0.831143777778,0.559239370871,78.3093964909,27.7288435231
P8,0,80,0.0552112003491,-0.00203573306435,0.193602808379,-0.00190593159227,0.574716242718,0.457300982743,174.755074227,185.832844075
P8,0,60,0.0248857634902,-0.00161846572996,0.128187595642,0.000802089292101,0.497523553846,0.263739363184,166.293991341,172.864311625
P8,0,80,nan,nan,0.211229567582,0.0174136200261,0.643057366667,0.332522803189,82.6428766898,54.2574141803
P9,0,60,0.0655306179924,-0.00295948360247,0.12806922835,-0.00526832617157,0.770513731183,0.582031965456,157.987915011,136.461698395
P9,0,40,0.0276810391346,0.00210857839657,0.160314107895,0.00100255737685,0.789921793651,0.53286802771,181.331918889,183.072518375
P9,0,40,0.0561567128668,0.00359347066929,0.0924741726712,0.000304299834918,0.669421861111,0.539424502703,162.359917867,153.274104211
P9,0,60,0.0068286444839,0.000551301473584,0.106359105372,-0.00344848260085,0.729106694915,0.627005864974,229.147485533,180.076629758
P9,0,60,0.00470678724332,-0.00112262650224,0.0372020475138,-0.00507614283428,1.13147991667,0.90531901886,99.2985530993,40.5243002586
P9,1,80,0.00238484800354,0.000316574894025,0.10343532487,0.000257755278715,0.80139645,0.64544529597,161.999862013,156.247942904
P9,0,60,0.0129287814129,-0.00135888348101,0.112684064347,-0.00625195774815,0.66037393617,0.360203778011,173.178923777,186.165966447
P9,0,60,nan,nan,0.116085454672,0.0118834214476,0.781611043478,0.444315630527,161.325696688,126.931706025
P13,0,60,0.167647261965,-0.00541663802511,0.105044732431,-0.00196095167728,0.600959896104,0.476233429149,184.136190848,164.108306703
P13,0,60,0.0857273516414,0.00202614232043,0.150901764266,-0.00203292785746,0.632248279661,0.372775424543,122.641536189,77.7266384954
P13,0,80,0.185325978572,0.00601997552858,0.100676536493,-0.000301226422562,0.75220462037,0.560348729462,173.875091367,139.041486249
P13,0,80,0.0439976633323,-0.000365022338787,0.100275703056,-0.000993113469275,0.852552820313,0.878142944052,155.759351119,97.7863655292
P13,0,80,0.00815475321515,-0.00145656434664,0.0888133877184,0.00701542079521,0.70944675,0.813989950559,147.717923492,94.8032120412
P13,0,80,0.0212383981117,0.000819490702147,0.116256909394,-0.00333560698383,0.952402814815,0.842002702154,167.737187924,118.838139077
P13,1,80,0.0366263751691,-0.00162340389111,0.101205875921,0.00508008532837,0.899061698113,0.819028697607,182.010958574,142.772409846
P13,0,60,nan,nan,0.147572861804,0.0083061966457,0.792844464286,0.5430967574,194.59086119,147.124023343
P14,0,40,0.0380272490923,0.00188590965474,0.121146367759,-0.013278907484,0.723029730769,0.495340390108,179.049509745,185.303693334
P14,0,40,0.0240231951523,0.00273684034955,0.0807159201232,-0.00391278191672,0.737522864865,0.489723390789,132.765357335,110.726656113
P14,0,20,0.0714113851453,0.0021264735628,0.139243151468,0.00131108128736,0.672648890323,0.629373901055,172.428049838,182.64111203
P14,0,20,0.0366909010822,0.000941767498526,0.123985734069,0.00416658207231,0.768023,1.31455464573,156.743968084,131.186685624
P14,0,20,0.0177350848867,0.00106257947575,0.113974117436,0.00129981978113,0.752922326923,0.658093824186,195.391705358,171.168670687
P14,0,40,0.0243926117128,0.000802616890256,0.141538709727,-0.00127318900378,0.771161661017,1.00653997331,178.028510334,167.123189804
P14,1,40,nan,nan,0.0983154215492,-0.00428343820923,0.561944115385,0.306576765722,151.809881072,124.37149495
P14,0,60,nan,nan,0.0804997612075,0.0160874630581,0.911881733333,0.439836194263,139.643898144,77.1578967032
